# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

".github/actions/javascript/checkDeployBlockers/index.js"	"default-case"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"eqeqeq"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"getter-return"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"guard-for-in"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"lines-around-directive"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"max-classes-per-file"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-await-in-loop"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"no-bitwise"	23
".github/actions/javascript/checkDeployBlockers/index.js"	"no-buffer-constructor"	5
".github/actions/javascript/checkDeployBlockers/index.js"	"no-case-declarations"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-compare-neg-zero"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-cond-assign"	20
".github/actions/javascript/checkDeployBlockers/index.js"	"no-console"	8
".github/actions/javascript/checkDeployBlockers/index.js"	"no-constant-condition"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-control-regex"	4
".github/actions/javascript/checkDeployBlockers/index.js"	"no-else-return"	46
".github/actions/javascript/checkDeployBlockers/index.js"	"no-empty"	3
".github/actions/javascript/checkDeployBlockers/index.js"	"no-extend-native"	2
".github/actions/javascript/checkDeployBlockers/index.js"	"no-invalid-this"	139
".github/actions/javascript/checkDeployBlockers/index.js"	"no-lone-blocks"	2
".github/actions/javascript/checkDeployBlockers/index.js"	"no-lonely-if"	10
".github/actions/javascript/checkDeployBlockers/index.js"	"no-misleading-character-class"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-multi-assign"	104
".github/actions/javascript/checkDeployBlockers/index.js"	"no-nested-ternary"	16
".github/actions/javascript/checkDeployBlockers/index.js"	"no-param-reassign"	950
".github/actions/javascript/checkDeployBlockers/index.js"	"no-promise-executor-return"	5
".github/actions/javascript/checkDeployBlockers/index.js"	"no-prototype-builtins"	2
".github/actions/javascript/checkDeployBlockers/index.js"	"no-restricted-globals"	20
".github/actions/javascript/checkDeployBlockers/index.js"	"no-sequences"	4
".github/actions/javascript/checkDeployBlockers/index.js"	"no-undef"	16
".github/actions/javascript/checkDeployBlockers/index.js"	"no-undef-init"	1
".github/actions/javascript/checkDeployBlockers/index.js"	"no-underscore-dangle"	517
".github/actions/javascript/checkDeployBlockers/index.js"	"no-useless-escape"	6
".github/actions/javascript/checkDeployBlockers/index.js"	"no-var"	290
".github/actions/javascript/checkDeployBlockers/index.js"	"no-void"	104
".github/actions/javascript/checkDeployBlockers/index.js"	"object-shorthand"	49
".github/actions/javascript/checkDeployBlockers/index.js"	"one-var"	53
".github/actions/javascript/checkDeployBlockers/index.js"	"operator-assignment"	4
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-arrow-callback"	82
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-const"	26
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-exponentiation-operator"	18
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-object-spread"	31
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-rest-params"	69
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-spread"	9
".github/actions/javascript/checkDeployBlockers/index.js"	"prefer-template"	47
